id	mydate	genre	text
23	2021-01-05	PBLMD	 Folkhälsomyndigheten öppnar för att tidigarelägga vaccinering av viss vårdpersonal. Det på grund av den höga vårdbelastningen. - Vi förstår att man måste göra anpassningar, säger statsepidemiologen Anders_Tegnell. Enligt Folkhälsomyndighetens prioriteringsordning är det de svagaste och sjukaste som ska vaccineras först. Nu - efter flera larm från vården - har myndigheten ändrat sig. I alla fall på vissa punkter. Måste göra anpassningar Enligt ett besked på tisdagseftermiddagen kan viss vårdpersonal, exempelvis på IVA, prioriteras före riskgrupper. Detta för att förhindra att mer vårdpersonal insjuknar i covid-19. - Vi kan förstå att man måste göra dessa regionala anpassningar för att se till att man har en välfungerande vård, sa statsepidemiolog Anders_Tegnell på tisdagens pressträff. Ska ske parallellt Att pausa vaccineringen av de svagaste och sjukaste är det dock inte tal om. Enligt Folkhälsomyndigheten bör vaccineringen av vårdpersonal ske parallellt med vaccinering av äldre på särskilda boenden. - Man kan tänka_sig en modell där man låter den första fasen överlappa fas två där sjukvårdspersonalen går in. Det finns inget i det som går emot vår övergripande prioritering, sa Anders_Tegnell. Kan ändå sprida smitta Förhoppningen är att vaccinering av vårdpersonal ska minska personalbristen på landets IVA-avdelningar. Men enligt Anders_Tegnell finns det osäkerheter kring effekten. - Vaccinationen skyddar mot att bli sjuk i covid men inga data stöder att man inte smittar andra. Det är det lilla orosmomentet. 
24	2021-01-05	PBLMD	 Personer i riskgrupp, vårdpersonal - och barn. De är grupper som prioriteras olika i vaccinationskön. - Att man börjar med riskgrupperna är inte ett dugg konstigt, det är de som är skörast, säger Matti Sällberg, professor och vaccinforskare vid Karolinska Institutet. På grund av hög vårdbelastning kan regionernas vaccinering mot covid_19 behöva tidigareläggas för viss vårdpersonal. Men vaccineringen bör ske parallellt med att boende och personal i den kommunala omsorgen vaccineras , skriver Folkhälsomyndigheten i ett pressmeddelande. - Det är väldigt viktigt att personalen som sliter hårt och är utsatta får ett bra skydd snabbt, säger Matti Sällberg om vaccinering av vårdpersonalen. En grupp som inte prioriteras lika högt som riskgrupper och vårdpersonal är barn. I de flesta fall blir barn som smittas inte så sjuka. - Men ett fåtal barn som får infektionen blir ganska allvarligt sjuka, jag tror att man kan se en vinst av att vaccinera även barn, säger Matti Sällberg. 
25	2021-01-05	PBLMD	 Är det säkert för de äldre att vaccineras på vårdcentral och hur bokar de som saknar bank-ID tid? Hör hälsovalschefen Mats Henningsson svara på frågorna i klippet. Planen för vaccineringen i Sörmland har väckt många frågor. Det handlar bland annat om att en del äldre kan utsättas för smittorisk när de ska få sina doser på vårdcentral. Men enligt regionen kommer vaccineringen gå till på ett coronasäkert sätt. Om två veckor räknar regionen att man kan påbörja vaccinationen av personer som har hemtjänst eller hemsjukvård. Regionen har gått ut med information om att majoriteten av dessa kommer vaccineras på vårdcentral. De som har hemsjukvård eller är över 90 år kommer få en kallelse via post. Men de som endast har hemtjänst kommer inte kallas automatiskt utan ska boka tid själva. Planen har väckt reaktioner och SVT Nyheter Sörmland har fått många frågor om just detta. Hur ska de som saknar bank-ID boka sin tid för vaccinering och ska personer i riskgrupp ta sig till vårdcentralerna för att få sin dos? 
26	2021-01-05	RSRCH	 Sociologen Magnus Boström vill med sin forskning kunna bidra till minskad överkonsumtion. Kan coronapandemin lära_oss att konsumera mindre? Det ska Örebroforskaren Magnus Boström undersöka. - Covid_19 medför en unik chans att studera omställningsmöjligheter, säger han. Magnus Boström, professor i sociologi vid Örebro universitet, får drygt 800_000 kronor av forskningsrådet Formas för det ettåriga projektet Att lära_sig konsumera mindre: Kan erfarenheter under Covid-19-pandemin trigga_igång livsstilsomställning? Bidra med kunskap I och med pandemins utbredning har många tvingats ändra eller helt sluta med viss konsumtion. Projektets syfte är att bidra med kunskap om konsumenters erfarenheter, insikter och lärdomar av ändrade och inställda köpvanor. Förhoppningen är att kunna minska överkonsumtion och klimatbelastande konsumtion. - Mänskligheten överskrider flera av de planetära gränserna, och överkonsumtion är en del av problemet, säger Boström. Fem teman Studien består av två delar. Den första är en litteraturgenomgång av redan gjorda studier av konsumenterfarenheter under pandemin, och i den andra delen ska svenska konsumenter intervjuas. För att få svar på hur människor ska kunna bli öppna för förändring - och lära_sig ändra sina konsumtionshandlingar - har studien delats_upp i fem teman. - Det första temat handlar om längtan av konsumtion, följt av hur man kan bekräfta sociala relationer via icke-konsumtion eller alternativ konsumtion, säger Boström. Vidare ska han undersöka tidsmässiga och rumsliga aspekter, och sist undersöker Magnus Boström vilka nya kompetenser och socialt stöd som behövs för att konsumenterna ska undvika överkonsumtion. 
27	2021-01-06	MDCL	 Om du har otur kan mötet med ett dörrhandtag, ett trappräcke eller en hissknapp ge dig covid-19. På sådana beröringsytor, som många kommer i kontakt med varje dag, kan viruset överleva länge, vilket kan leda till coronautbrott på exempelvis sjukhus och vårdhem. Men denna smittväg kan blockeras genom att använda koppar i stället för plast i handtag, räcken och knappar. En ny studie visar att coronaviruset bara är aktivt i en minut på en kopparyta, medan livslängden på plast eller trä kan vara flera timmar eller till och med dagar. De antibakteriella egenskaperna hos koppar, silver och guld är väldokumenterade, men att koppar är så effektivt mot just corona är överraskande. Upptäckten kommer knappast att spela någon större roll under den aktuella pandemin, men den kan få betydelse för val av material till framtida byggen och renoveringar. 
28	2021-01-06	NEWS	 Anders_Tegnell och Johan Carlson tillsammans med statsrådet Maria Larsson under en presskonferens om svininfluensan 2009. Barack Obama fick en varning 2009 när Sverige massvaccinerade mot svininfluensan. Inför vårens vaccination mot covid_19 har svenska regionpolitiker vunnit en delseger mot Folkhälsomyndigheten. Vaccination i ett tillfälligt uppsatt militärtält på Ystads lasarett i oktober 2009. Foto: Drago Prvulovic/TT Naturklassen på Rönninge gymnasium vaccineras i november 2009. Foto: Fredrik Persson/TT Johan Carlson och Anders_Tegnell som 2009, innan Folkhälsomyndigheten hade bildats, arbetade på Smittskyddsinstitutet och Socialstyrelsen. Foto: Bertil Ericsson/TT Iapril 2009 kommer oroande rapporter om influensautbrott i Mexiko, och i juni förklarar WHO att världen har drabbats av den första globala pandemin på fyrtio år. I Vita huset varnas inte den nye presidenten Barack Obama för pandemin - utan för att överreagera. De som varnar honom var med vid en hotande svininfluensa 1976. 
29	2021-01-06	NEWS	 Det ansträngda vårdläget har fått sex av landets regioner att aktivera krislägesavtalet - men ingen har tillämpat det. Personalen jobbar i praktiken dubbla pass utan annat än vanlig ob. - Vi förtjänar en rimlig ersättning för det jobb vi gör, säger iva-sjuksköterskan Malin Gille. Vårdpersonal undrar varför krislägesavtalet inte tillämpas. Arkivbild. Foto: Staffan Löwstedt/SvD/TT Vi förtjänar en rimlig ersättning för det jobb vi gör , säger Malin Gille, iva-sjuksköterska Region Gävleborg. Foto: Privat Jag förstår inte varför man inte tillämpar det , säger Catarina Lindström, iva-sjuksköterska Region Gävleborg, om det aktiverade krislägesavtalet. Foto: Privat Före jul aktiverade tre regioner krislägesavtalet. Sedan dess har ytterligare tre fått sitt aktiverat. Syftet är att kunna förlänga vårdpersonalens arbetsdagar och samtidigt höja deras löner. Hittills har dock ingen region börjat tillämpa avtalet. I teorin innebär det att medarbetarna fortsatt arbetar lika mycket och har samma ersättning som tidigare. I praktiken innebär det fler övertidspass med oförändrad lön. 
30	2021-01-06	NEWS	 Polisen larmar om bedragare som ringer till äldre personer i syfte att ta_sig_in i deras bostäder. Arkivbild. Polisen i Bergslagen varnar för bedragare som försöker ta_sig_in i äldres bostäder med löfte om vaccinering mot covid-19. - Äldre personer blir uppringda av personer som säger sig jobba för hemtjänsten, säger Olga Korpela vid polisen. Flera äldre i Dalarna och Värmland har på sistone blivit uppringda av bedragare som försöker bli insläppta i deras bostäder för en påstådd vaccinering mot covid-19, enligt polisen. Personerna påstår sig jobba för hemtjänsten och uppger att en läkare ska följa med under besöket. - Vi vill naturligtvis göra folk uppmärksamma på att det här sker. Någon ringer och försöker utge sig för att vara nått som de inte är, så man ser upp med det. Det här är inte ett sätt som vården använder för att ta kontakt med dem som behöver vaccineras, säger Olga Korpela som är vakthavande befäl i polisregion Bergslagen. 
31	2021-01-06	NEWS	 Sjuksköterskan Sanna Elkadiri fick på onsdagen den första dosen vaccin mot covid_19 i Nederländerna. En sjuksköterska blev den första personen att få vaccin mot covid_19 i Nederländerna på onsdagen - då landet som det sista inom EU inleder sitt vaccinationsprogram, rapporterar AFP. 39-åriga Sanna Elkadiri, som arbetar med demenspatienter på ett hem i östra Nederländerna, fick en spruta med Pfizer/Biontechs vaccin i direktsänd tv. 
32	2021-01-06	NEWS	 Varken Region Skåne eller den lokala 1177-sajten har vaccinformation på andra språk än svenska. Varken Region Skåne eller den lokala 1177-sajten har vaccinformation på andra språk än svenska. Regionen inväntar nu översättningar från Folkhälsomyndigheten. - Vi är väl medvetna om att vi inte går i takt när det gäller informationen, säger kommunikationsdirektören Anna Strömblad till Sydsvenskan. På den lokala 1177-sajten i Skåne går att läsa svar på frågor kring de nya vaccinen mot covid-19. Det handlar till exempel om hur vaccinationerna fungerar och om vaccinen är säkra. Men informationen finns bara att tillgå på svenska. Likväl har Region Skåne ännu inte lagt_upp någon information på andra språk. Kommundirektören Anna Strömblad säger till Sydsvenskan att man är väl medvetna om informationsbristen. - Det gäller både svenska och andra språk. Skälet är att det delvis varit mycket osäkert både kring vaccinationsgodkännande och tillgång, säger hon till tidningen. Oklar prognos I nuläget inväntas översättningar från Folkhälsomyndigheten. Anna Strömblad kan inte säga exakt när informationen finns på plats, men hoppas på nästa vecka. - Det är jätteviktigt att det finns och att man kan fatta sitt beslut på fakta, säger hon till Sydsvenskan, och fortsätter: - Men det är också viktigt att det är faktagranskat och korrekt och att vi har nationell samstämmighet. 
33	2021-01-06	PBLMD	 30 forskare kräver att landets grundskolor stängs för att stoppa spridningen av covid-19. En dålig idé, anser Norges motsvarighet till Anders_Tegnell. - Det ska vara en sista utväg, säger Frode Forland som är smittskyddsdirektör på norska Folkehelseinstituttet. Frode Forland talar av egen erfarenhet. Under våren, när pandemin slog till som hårdast, stängdes alla norska skolor och förskolor i en dryg månad. Flera negativa effekter Exakt hur stora effekter skolstängningen hade på smittspridningen går inte att säga eftersom landet införde flera andra åtgärder under samma tid. En studie som Folkehelseinstituttet släppte i maj visade dock att det rörde_sig om marginella skillnader. - Det vi däremot såg var att det hade flera negativa effekter, både på inlärning och den psykosociala miljön för barnen, säger Frode Forland. När skolorna öppnade igen skedde heller ingen ökning av smittspridningen. För stora konsekvenser Om Norge hade fått en ny chans i dag hade man inte tagit samma beslut, tror han. - Flera vetenskapliga studier har visat att det som händer i skolor och förskolor inte har någon stor betydelse för drivandet av pandemin. Barn smittas men bara hälften så mycket som vuxna. I sin tur sprider de bara hälften så mycket av smittan. Frode Forland hänvisar till en nyligen framtagen sammanställning av internationell forskning som visar att barn inte driver smittan vidare på ett avgörande sätt. Den Europeiska smittskyddsmyndigheten ECDC har gjort liknande slutsatser och har till och med varnat för skolnedstängningar. - En nedstängning kan vara motiverad, men bara om smittan är utom kontroll - och inte som en nationell förebyggande åtgärd. Det har för stora konsekvenser, säger Frode Forland. Finns andra metoder De svenska forskarnas förslag om att stänga Sveriges grundskolor i upp till fyra veckor kallar han för alltför generellt och grovkornigt . - Man måste se till situationen i olika kommuner och regioner om man ska göra något så drastiskt. Det finns många andra åtgärder att som kanske har en större effekt än att stänga skolorna. Man kan till exempel minska kontaktytan mellan barnen, ha viss hemundervisning och mindre grupper. 
